,id,kode_sarana,kode_sarana_lama,id_kartu,jenis_sarana,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,created_at,last_update,nama_pemilik,nama_daop
7,2953,GD308531,PPCW 8530011,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2954,GD308532,PPCW 8530014,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2955,GD308533,PPCW 8530016,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2960,GD308538,PPCW 8530047,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2961,GD308539,PPCW 8530049,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2962,GD308540,PPCW 8530090,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2965,GD308543,PPCW 8530111,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2966,GD308544,PPCW 8530035,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2967,GD308545,PPCW 143,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2968,GD308546,PPCW 8530037,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2969,GD308547,PPCW 8530038,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2971,GD308549,PPCW 8530040,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2972,GD308550,PPCW 153,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2973,GD308551,PPCW 155,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2974,GD308552,PPCW 156,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2975,GD308553,PPCW 8530043,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2976,GD308554,PPCW 8530044,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2977,GD308555,PPCW 8530045,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2978,GD308556,PPCW 8530046,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2979,GD308557,PPCW 8530048,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2980,GD308558,PPCW 8530050,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2981,GD308559,PPCW 8530051,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2982,GD308560,PPCW 8530052,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2983,GD308561,PPCW 8530053,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2984,GD308562,PPCW 8530054,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2985,GD308563,PPCW 8530055,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2986,GD308564,PPCW 8530056,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2987,GD308565,PPCW 8530057,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2988,GD308566,PPCW 8530058,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2990,GD308568,PPCW 8530060,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2991,GD308569,PPCW 8530061,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2992,GD308570,PPCW 8530062,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2993,GD308571,PPCW 8530063,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2994,GD308572,PPCW 8530064,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2995,GD308573,PPCW 192,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2996,GD308574,PPCW 8530066,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2997,GD308575,PPCW 196,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,2999,GD308577,PPCW 8530069,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3000,GD308578,PPCW 8530070,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3001,GD308579,PPCW 202,0,Gerbong,7,54,1985,19,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3002,GD308580,PPCW 8530072,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3003,GD308581,PPCW 8530073,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3004,GD308582,PPCW 8530075,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3005,GD308583,PPCW 8530076,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3006,GD308584,PPCW 8530077,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3007,GD308585,PPCW 211,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3008,GD308586,PPCW 8530079,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3009,GD308587,PPCW 8530080,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3010,GD308588,PPCW 8530081,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3011,GD308589,PPCW 8530082,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3012,GD308590,PPCW 216,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3013,GD308591,PPCW 8530084,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3014,GD308592,PPCW 8530085,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3015,GD308593,PPCW 8530086,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3016,GD308594,PPCW 8530088,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3017,GD308595,PPCW 8530089,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3018,GD308596,PPCW 8530091,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3019,GD308597,PPCW 8530092,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3020,GD308598,PPCW 8530093,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3021,GD308599,PPCW 8530095,0,Gerbong,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3023,GD309601,PPW 510,0,Gerbong,7,54,1996,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3024,GD309701,PPCW 9730002,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3025,GD309702,PPCW 9730004,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3026,GD309703,PPCW 9730005,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3027,GD309704,PPCW 276,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3028,GD309705,PPCW 278,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3029,GD309706,PPCW 279,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3030,GD309707,PPCW 9730009,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3031,GD309708,PPCW 283,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3032,GD309709,PPCW 9730011,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3034,GD309711,PPCW 9730013,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3035,GD309712,PPCW 9730014,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3036,GD309713,PPCW 293,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3038,GD309715,PPCW 295,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3040,GD309717,PPCW 9730019,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3042,GD409202,PPCW 9230004,0,Gerbong,7,54,1992,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3048,GD409208,PPCW 9230018,0,Gerbong,7,54,1992,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3054,GD409502,PPCW 503,0,Gerbong,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3056,GD409504,PPCW 9530012,0,Gerbong,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3057,GD409505,PPCW 9530013,0,Gerbong,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3059,GD409507,PPCW 9530019,0,Gerbong,7,54,1995,19,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3062,GD409510,PPCW 9530022,0,Gerbong,7,54,1995,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3067,GD409703,PPCW 9730022,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3069,GD409705,PPCW 9730024,0,Gerbong,7,54,1997,19,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3072,GD409708,PPCW 9730027,0,Gerbong,7,54,1997,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3084,GD409720,PPCW 9730040,0,Gerbong,7,54,1997,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3085,GD409721,PPCW 9730041,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,2018-09-29,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3093,GD409729,PPCW 9730049,0,Gerbong,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3094,GD409730,PPCW 9730050,0,Gerbong,7,54,1997,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3096,GD409732,PPCW 9730052,0,Gerbong,7,54,1997,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3097,GD421001,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3098,GD421002,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2021-10-16,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3099,GD421003,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3100,GD421004,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3101,GD421005,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3102,GD421006,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3103,GD421007,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3104,GD421008,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3105,GD421009,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3106,GD421010,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3107,GD421011,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3108,GD421012,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
7,3109,GD421013,,0,Gerbong,7,54,2010,19,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DAOP 1 JAKARTA
