"3262","GD420707","PPCW 0742007","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3263","GD420708","PPCW 0742008","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3264","GD420709","PPCW 0742009","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-11-08","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3266","GD420711","PPCW 0742011","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3267","GD420712","PPCW 0742012","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3268","GD420713","PPCW 0742013","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-11-08","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3269","GD420714","PPCW 0742014","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3270","GD420715","PPCW 0742015","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3271","GD420716","PPCW 0742016","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3272","GD420717","PPCW 0742017","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3273","GD420718","PPCW 0742018","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3274","GD420719","PPCW 0742019","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-11-08","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3275","GD420720","PPCW 0742020","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3276","GD420721","PPCW 0742021","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3277","GD420722","PPCW 0742022","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3278","GD420723","PPCW 0742023","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3279","GD420724","PPCW 0742024","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3280","GD420725","PPCW 0742025","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3281","GD420726","PPCW 0742026","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3282","GD420727","PPCW 0742027","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-07-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3283","GD420728","PPCW 0742028","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3284","GD420729","PPCW 0742029","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3285","GD420730","PPCW 0742030","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3286","GD420731","PPCW 0742031","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3287","GD420732","PPCW 0742032","0","4","7","54","2007","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3288","GD420801","PPCW 0842001","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3289","GD420802","PPCW 0842002","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3290","GD420803","PPCW 0842003","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3291","GD420804","PPCW 0842004","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3292","GD420805","PPCW 0842005","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3293","GD420806","PPCW 0842006","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3294","GD420807","PPCW 0842007","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3295","GD420808","PPCW 0842008","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3296","GD420809","PPCW 0842009","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3297","GD420810","PPCW 0842010","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-07-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3298","GD420811","PPCW 0842011","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-11-24","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3299","GD420812","PPCW 0842012","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3300","GD420813","PPCW 0842013","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3301","GD420814","PPCW 0842014","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3302","GD420815","PPCW 0842015","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","0000-00-00","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3303","GD420816","PPCW 0842016","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3304","GD420817","PPCW 0842017","0","4","7","54","2008","14","64","Aktiv","null","0000-00-00","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3305","GD420818","PPCW 0842018","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3306","GD420819","PPCW 0842019","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3307","GD420820","PPCW 0842020","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-07-19","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3308","GD420821","PPCW 0842021","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3309","GD420822","PPCW 0842022","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3310","GD420823","PPCW 0842023","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3311","GD420824","PPCW 0842024","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3312","GD420825","PPCW 0842025","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3313","GD420826","PPCW 0842026","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3314","GD420827","PPCW 0842027","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3316","GD420829","PPCW 0842029","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2019-10-13","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3317","GD420830","PPCW 0842030","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-07","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3318","GD420831","PPCW 0842031","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3319","GD420832","PPCW 0842032","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3320","GD420833","PPCW 0842033","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3321","GD420834","PPCW 0842034","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3322","GD420835","PPCW 0842035","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3323","GD420836","PPCW 0842036","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-09-26","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3324","GD420837","PPCW 0842037","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-11-08","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3325","GD420838","PPCW 0842038","0","4","7","54","2008","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","PT INKA","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3326","GD401201"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3327","GD401202"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3328","GD401203"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3329","GD401204"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3330","GD401205"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3331","GD401206"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3332","GD401207"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3333","GD401208"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3334","GD401209"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3335","GD401210"," ","0","4","7","0","2012","25","71","Aktiv","null","0000-00-00","2020-12-05","0000-00-00","PT INKA","1","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3348","GK305903","KKW 2937","0","4","18","62","1959","18","51","Tidak Aktiv","null","2009-12-28","0000-00-00","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3350","GK306202","KKW 331","0","4","18","62","1962","18","51","Tidak Aktiv","null","2009-12-28","0000-00-00","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3353","GK3065175","KKW 309","0","4","18","62","1965","14","64","Aktiv","null","2009-12-28","2020-11-08","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3354","GK3065176","KKW 310","0","4","18","62","1965","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3355","GK3065177","KKW 311","0","4","18","209","1965","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3356","GK3065178","KKW 313","0","4","18","210","1965","14","64","Aktiv","null","2009-12-28","2020-12-06","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3357","GK3065179","KKW 315","0","4","18","211","1965","11","65","Aktiv","null","2009-12-28","2020-11-15","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3358","GK3065180","KKW 320","0","4","18","211","1965","14","64","Aktiv","null","0000-00-00","2021-08-27","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3359","GK3065181","KKW 322","0","4","18","210","1965","14","64","Aktiv","null","2009-12-28","2020-11-08","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3360","GK3065182","KKW 327","0","4","18","62","1965","14","64","Aktiv","null","2009-12-28","2020-08-09","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3361","GK3065183","KKW 328","0","4","18","209","1965","14","64","Aktiv","null","2009-12-28","2020-07-19","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3362","GK3065184","KKW 116","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-20","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3363","GK3065185","KKW 117","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-12","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3364","GK3065186","KKW 121","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-20","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3365","GK3065187","KKW 128","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-20","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3366","GK3065188","KKW 147","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-20","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3367","GK3065189","KKW 153","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-07-12","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3369","GK3065191","KKW 159","0","4","18","210","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3370","GK3065192","KKW 168","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3371","GK3065193","KKW 194","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3372","GK3065194","KKW 195","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-07-12","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3373","GK3065195","KKW 198","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3374","GK3065196","KKW 199","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-12","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3375","GK3065197","KKW 200","0","4","18","210","1965","18","51","Aktiv","null","2009-12-28","2020-11-15","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3377","GK3065199","KKW 228","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3378","GK3065200","KKW 242","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3379","GK3065201","KKW 243","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3380","GK3065202","KKW 245","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-11-15","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3381","GK3065203","KKW 247","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3382","GK3065204","KKW 248","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-09-20","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3383","GK3065205","KKW 253","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3384","GK3065206","KKW 257","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3385","GK3065207","KKW 258","0","4","18","212","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3386","GK3065208","KKW 259","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3387","GK3065209","KKW 261","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3388","GK3065210","KKW 263","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3389","GK3065211","KKW 267","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3390","GK3065212","KKW 269","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3391","GK3065213","KKW 281","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3392","GK3065214","KKW 282","0","4","18","62","1965","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3396","GK306602","KKW 95","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3397","GK306603","KKW 128","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3398","GK306604","KKW 130","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3399","GK306605","KKW 152","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3401","GK306607","KKW 126","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-07-12","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3402","GK306608","KKW 130","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3403","GK306609","KKW 169","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3404","GK306610","KKW 115","0","4","18","62","1966","18","51","Aktiv","null","2009-12-28","2019-10-26","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3405","GK307201","KKW 101","0","4","18","62","1972","18","51","Aktiv","null","2009-12-28","2020-05-02","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3406","GK307202","KKW 103","0","4","18","62","1972","18","51","Tidak Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3407","GK307203","KKW 104","0","4","18","62","1972","18","51","Aktiv","null","2009-12-28","2020-11-15","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3408","GK307204","KKW 105","0","4","18","62","1972","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3409","GK307205","KKW 113","0","4","18","62","1972","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3410","GK307752","KKW 106S","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3411","GK307753","KKW 107","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3412","GK307754","KKW 108","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3413","GK307755","KKW 109","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3414","GK307756","KKW 110","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2020-10-17","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3415","GK307757","KKW 111","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3416","GK307758","KKW 112","0","4","18","62","1977","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3420","GK3084380","KKW 118","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2021-10-01","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3421","GK3084381","KKW 119","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3423","GK3084383","KKW 122","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3424","GK3084384","KKW 123","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2020-11-29","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3425","GK3084385","KKW 124","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2020-11-15","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3426","GK3084386","KKW 125","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2020-07-12","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3427","GK3084387","KKW 127","0","4","18","62","1984","18","51","Aktiv","null","2009-12-28","2020-12-13","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3428","GK3084388","KKW 3129","0","4","18","62","1984","18","51","Tidak Aktiv","null","2009-12-28","0000-00-00","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3429","GK3084389","KKW 3138","0","4","18","62","1984","18","51","Tidak Aktiv","null","2009-12-28","0000-00-00","0000-00-00","ARAD (RUMANIA)","2","0000-00-00 00:00:00","0000-00-00 00:00:00"
