,NOMOR_IDENTITAS,DAOP,DEPO,JENIS,TAHUN,TAHUN_2,UMUR,RANGE_USIA
2206,GK401016,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2207,GK401017,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2208,GK401018,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2209,GK401019,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2210,GK401020,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2211,GK401021,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2212,GK401022,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2213,GK401024,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2214,GK401025,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2215,GK401026,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2216,GK401027,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2217,GK401028,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2218,GK401029,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2219,GK401030,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2220,GK401031,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2221,GK401032,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2222,GK401034,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2223,GK401042,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2224,GK401043,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2225,GK401044,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2226,GK401052,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2227,GK401053,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2228,GK401057,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2229,GK401059,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2230,GK401061,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2231,GK401062,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2232,GK401064,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2233,GK401069,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2234,GK401070,DAOP 8,SDT,GERBONG,10,2010,11,11-20 th
2235,GB306534,DAOP 9,BW,GERBONG,65,1965,56,>30 th
2236,GB306535,DAOP 9,BW,GERBONG,65,1965,56,>30 th
2237,GB308493,DAOP 9,BW,GERBONG,84,1984,37,>30 th
2238,GB308494,DAOP 9,BW,GERBONG,84,1984,37,>30 th
2239,GB308495,DAOP 9,BW,GERBONG,84,1984,37,>30 th
2240,GD409204,DAOP 9,BW,GERBONG,92,1992,29,21-30 th
2241,GD409511,DAOP 9,BW,GERBONG,95,1995,26,21-30 th
2242,GD409513,DAOP 9,BW,GERBONG,95,1995,26,21-30 th
2243,GD4211302,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2244,GD4211303,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2245,GD4211305,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2246,GD4211307,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2247,GD4211308,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2248,GD4211311,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2249,GD4211313,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2250,GD4211317,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2251,GD4211321,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2252,GD4211323,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2253,GD4211325,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2254,GD4211329,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2255,GD4211334,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2256,GD4211335,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2257,GD4211336,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2258,GD4211337,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2259,GD4211340,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2260,GD4211341,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2261,GD4211344,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2262,GD4211346,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2263,GD4211347,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2264,GD4211348,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2265,GD4211351,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2266,GD4211353,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2267,GD4211356,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2268,GD4211357,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2269,GD4211359,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2270,GD4211360,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2271,GD4211361,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2272,GD4211362,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2273,GD4211363,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2274,GD4211364,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2275,GD4211365,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2276,GD4211366,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2277,GD4211372,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2278,GD4211375,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2279,GD4211376,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2280,GD4211378,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2281,GD4211379,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2282,GD4211380,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2283,GD4211383,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2284,GD4211384,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2285,GD4211386,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2286,GD4211388,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2287,GD4211389,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2288,GD4211392,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2289,GD4211396,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2290,GD4211398,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2291,GD4211400,DIVRE 1,MDN,GERBONG,11,2011,10,<=10 th
2292,GD421201,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2293,GD421209,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2294,GD421220,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2295,GD421223,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2296,GD421230,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2297,GD421234,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2298,GD421235,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2299,GD421239,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2300,GD421240,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2301,GD421241,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2302,GD421243,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2303,GD421245,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2304,GD421248,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2305,GD421252,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2306,GD421253,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2307,GD421259,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2308,GD421260,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2309,GD421262,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2310,GD421263,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2311,GD421264,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2312,GD421265,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2313,GD421271,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2314,GD421273,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2315,GD421277,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2316,GD421279,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2317,GD421282,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2318,GD421283,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2319,GD421285,DIVRE 1,MDN,GERBONG,12,2012,9,<=10 th
2320,GK3084104,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2321,GK3084105,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2322,GK3084108,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2323,GK3084109,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2324,GK3084112,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2325,GK3084114,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2326,GK3084115,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2327,GK3084117,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2328,GK3084118,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2329,GK3084119,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2330,GK3084128,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2331,GK3084205,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2332,GK3084124,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2333,GK3084126,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2334,GK3084127,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2335,GK3084129,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2336,GK3084131,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2337,GK3084132,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2338,GK3084133,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2339,GK3084134,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2340,GK3084135,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2341,GK3084136,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2342,GK3084138,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2343,GK3084139,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2344,GK3084140,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2345,GK3084141,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2346,GK3084142,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2347,GK3084143,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2348,GK3084145,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2349,GK3084146,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2350,GK3084147,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2351,GK3084148,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2352,GK3084149,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2353,GK3084150,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2354,GK3084151,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2355,GK3084152,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2356,GK3084153,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2357,GK3084154,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2358,GK3084156,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2359,GK3084158,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2360,GK3084162,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2361,GK3084165,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2362,GK3084167,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2363,GK3084169,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2364,GK3084170,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2365,GK3084171,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2366,GK3084172,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2367,GK3084173,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2368,GK3084174,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2369,GK3084175,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2370,GK3084176,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2371,GK3084177,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2372,GK3084178,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2373,GK3084179,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2374,GK3084181,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2375,GK3084195,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2376,GK3084183,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2377,GK3084186,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2378,GK3084187,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2379,GK3084188,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2380,GK3084190,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2381,GK3084192,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2382,GK3084193,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2383,GK3084194,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2384,GK3084196,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2385,GK3084197,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2386,GK3084198,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2387,GK3084199,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2388,GK3084204,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2389,GK3084206,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2390,GK3084207,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2391,GK3084208,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2392,GK3084209,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2393,GK3084210,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2394,GK3084212,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2395,GK3084213,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2396,GK3084214,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2397,GK3084216,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2398,GK3084217,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2399,GK3084218,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2400,GK3084221,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2401,GK3084222,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2402,GK3084223,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2403,GK3084224,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2404,GK3084225,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2405,GK3084130,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2406,GK3084228,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2407,GK3084229,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2408,GK3084230,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2409,GK3084232,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2410,GK3084233,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2411,GK3084234,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2412,GK3084235,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2413,GK3084238,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2414,GK3084239,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2415,GK3084240,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2416,GK3084241,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2417,GK3084242,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2418,GK3084244,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2419,GK3084245,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2420,GK3084246,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2421,GK3084248,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2422,GK3084249,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2423,GK3084251,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2424,GK3084252,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2425,GK3084254,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2426,GK3084255,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2427,GK3084256,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2428,GK3084257,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2429,GK3084274,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2430,GK3084275,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2431,GK3084276,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2432,GK3084277,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2433,GK3084278,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2434,GK3084279,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2435,GK3084280,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2436,GK3084282,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2437,GK3084283,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2438,GK3084284,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2439,GK3084285,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2440,GK3084286,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2441,GK3084287,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2442,GK3084288,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2443,GK3084289,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2444,GK3084290,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2445,GK3084292,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2446,GK3084295,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2447,GK3084296,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2448,GK3084297,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2449,GK3084298,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2450,GK3084299,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2451,GK3084300,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2452,GK3084301,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2453,GK3084302,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2454,GK3084303,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2455,GK3084304,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2456,GK3084305,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2457,GK3084306,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2458,GK3084307,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2459,GK3084308,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2460,GK3084309,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2461,GK3084311,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2462,GK3084312,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2463,GK3084313,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2464,GK3084315,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2465,GK3084316,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2466,GK3084317,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2467,GK3084318,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2468,GK3084319,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2469,GK3084320,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2470,GK3084321,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2471,GK3084322,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2472,GK3084323,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2473,GK3084324,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2474,GK3084325,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2475,GK3084326,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2476,GK3084327,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2477,GK3084328,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2478,GK3084329,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2479,GK3084330,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2480,GK3084331,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2481,GK3084332,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2482,GK3084333,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2483,GK3084334,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2484,GK3084335,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2485,GK308464,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2486,GK308467,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2487,GK308468,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2488,GK308469,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2489,GK308471,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2490,GK308472,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2491,GK308473,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2492,GK308474,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2493,GK308478,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2494,GK308480,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2495,GK308481,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2496,GK308482,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2497,GK308483,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2498,GK308486,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2499,GK308475,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2500,GK308488,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2501,GK308490,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2502,GK308491,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2503,GK308492,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2504,GK308493,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2505,GK308494,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2506,GK308495,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2507,GK308496,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2508,GK308497,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2509,GK308499,DIVRE 1,MDN,GERBONG,84,1984,37,>30 th
2510,GB2583100,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2511,GB2583102,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2512,GB2583104,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2513,GB2583105,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2514,GB2583107,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2515,GB2583108,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2516,GB2583109,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2517,GB2583110,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2518,GB2583111,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2519,GB2583112,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2520,GB2583114,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2521,GB2583115,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2522,GB2583116,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2523,GB2583119,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2524,GB2583120,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2525,GB2583121,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2526,GB2583122,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2527,GB2583124,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2528,GB2583125,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2529,GB2583126,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2530,GB2583127,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2531,GB2583128,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2532,GB2583131,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2533,GB2583132,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2534,GB2583134,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2535,GB2583135,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2536,GB2583136,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2537,GB2583141,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2538,GB2583142,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2539,GB2583146,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2540,GB2583149,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2541,GB2583150,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2542,GB258337,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2543,GB258338,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2544,GB258339,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2545,GB258340,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2546,GB258341,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2547,GB258342,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2548,GB258343,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2549,GB258344,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2550,GB258345,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2551,GB258346,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2552,GB258347,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2553,GB258348,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2554,GB258349,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2555,GB258350,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2556,GB258351,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2557,GB258352,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2558,GB258353,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2559,GB258354,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2560,GB258355,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2561,GB258356,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2562,GB258357,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
2563,GB258358,DIVRE 2,BKP,GERBONG,83,1983,38,>30 th
