,id,kode_sarana,kode_sarana_lama,id_kartu,id_jenis,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,id_pemilik,created_at,last_update,DAOP,TAHUN,id_daops,NAMA_DEPO,KODE_DEPO
1720,3000,GD308578,PPCW 8530070,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1721,3001,GD308579,PPCW 202,0,4,7,54,1985,19,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1722,3002,GD308580,PPCW 8530072,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1723,3003,GD308581,PPCW 8530073,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1724,3004,GD308582,PPCW 8530075,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1725,3005,GD308583,PPCW 8530076,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1726,3006,GD308584,PPCW 8530077,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1727,3007,GD308585,PPCW 211,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1728,3008,GD308586,PPCW 8530079,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1729,3009,GD308587,PPCW 8530080,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1730,3010,GD308588,PPCW 8530081,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1731,3011,GD308589,PPCW 8530082,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1732,3012,GD308590,PPCW 216,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1733,3013,GD308591,PPCW 8530084,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1734,3014,GD308592,PPCW 8530085,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1735,3015,GD308593,PPCW 8530086,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1736,3016,GD308594,PPCW 8530088,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1737,3017,GD308595,PPCW 8530089,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1738,3018,GD308596,PPCW 8530091,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1739,3019,GD308597,PPCW 8530092,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1740,3020,GD308598,PPCW 8530093,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1741,3021,GD308599,PPCW 8530095,0,4,7,54,1985,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1742,3022,GD3085100,PPCW 8530096,0,4,7,54,1985,33,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,13,,
1743,3023,GD309601,PPW 510,0,4,7,54,1996,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1744,3024,GD309701,PPCW 9730002,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1745,3025,GD309702,PPCW 9730004,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1746,3026,GD309703,PPCW 9730005,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1747,3027,GD309704,PPCW 276,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1748,3028,GD309705,PPCW 278,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1749,3029,GD309706,PPCW 279,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1750,3030,GD309707,PPCW 9730009,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1751,3031,GD309708,PPCW 283,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1752,3032,GD309709,PPCW 9730011,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1753,3034,GD309711,PPCW 9730013,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1754,3035,GD309712,PPCW 9730014,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1755,3036,GD309713,PPCW 293,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1756,3038,GD309715,PPCW 295,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1757,3039,GD309716,PPCW 296,0,4,7,54,1997,33,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,13,,
1758,3040,GD309717,PPCW 9730019,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1759,3041,GD409201,PPCW 9230003,0,4,7,54,1992,65,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,92.0,11,DEPO GERBONG MA,65.0
1760,3042,GD409202,PPCW 9230004,0,4,7,54,1992,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1761,3044,GD409204,,0,4,7,54,1992,19,Aktiv,,2009-12-28,2020-04-18,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,92.0,15,DEPO KERETA BW,41.0
1762,3045,GD409205,PPCW 9230011,0,4,7,54,1992,19,Tidak Aktiv,,2009-12-28,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
1763,3046,GD409206,PPCW 9230014,0,4,7,54,1992,19,Tidak Aktiv,,2009-12-28,2019-03-10,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,15,,
1764,3047,GD409207,PPCW 9230016,0,4,7,54,1992,19,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,92.0,14,DEPO GERBONG SDT,64.0
1765,3048,GD409208,PPCW 9230018,0,4,7,54,1992,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1766,3049,GD409209,PPCW 9230019,0,4,7,54,1992,19,Tidak Aktiv,,2009-12-28,2019-11-17,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
1767,3050,GD409210,PPCW 9230024,0,4,7,54,1992,19,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,92.0,14,DEPO GERBONG SDT,64.0
1768,3051,GD409211,PPCW 9230027,0,4,7,54,1992,25,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,10,,
1769,3052,GD409212,PPCW 9230028,0,4,7,54,1992,65,Aktiv,,2009-12-28,2019-11-17,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,92.0,11,DEPO GERBONG MA,65.0
1770,3053,GD409501,PPCW 498,0,4,7,54,1995,25,Aktiv,,2009-12-28,2018-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,95.0,10,DEPO KERETA SMC,25.0
1771,3054,GD409502,PPCW 503,0,4,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1772,3055,GD409503,PPCW 9530004,0,4,7,54,1995,25,Aktiv,,2009-12-28,2018-10-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,95.0,10,DEPO KERETA SMC,25.0
1773,3056,GD409504,PPCW 9530012,0,4,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1774,3057,GD409505,PPCW 9530013,0,4,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1775,3058,GD409506,PPCW 9530014,0,4,7,54,1995,33,Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,95.0,13,DEPO KERETA BL,33.0
1776,3059,GD409507,PPCW 9530019,0,4,7,54,1995,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1777,3060,GD409508,PPCW 9530020,0,4,7,54,1995,23,Aktiv,,2009-12-28,2020-08-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,95.0,9,DEPO GERBONG AWN,79.0
1778,3061,GD409509,PPCW 9530021,0,4,7,54,1995,25,Aktiv,,2009-12-28,2020-02-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,95.0,10,DEPO KERETA SMC,25.0
1779,3062,GD409510,PPCW 9530022,0,4,7,54,1995,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,95.0,7,DEPO GERBONG JAKG,19.0
1780,3063,GD409511,PPCW 9530023,0,4,7,54,1995,19,Aktiv,,2009-12-28,2019-09-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 9,95.0,15,DEPO KERETA BW,41.0
1781,3064,GD409512,PPCW 9530025,0,4,7,54,1995,29,Aktiv,,2009-12-28,2020-11-01,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 6,95.0,12,DEPO GERBONG RWL,80.0
1782,3065,GD409701,PPCW 525,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1783,3066,GD409702,PPCW 9730021,0,4,7,54,1997,23,Aktiv,,2009-12-28,2020-08-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,97.0,9,DEPO GERBONG AWN,79.0
1784,3067,GD409703,PPCW 9730022,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1785,3069,GD409705,PPCW 9730024,0,4,7,54,1997,19,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1786,3070,GD409706,PPCW 9730025,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1787,3071,GD409707,PPCW 9730026,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1788,3072,GD409708,PPCW 9730027,0,4,7,54,1997,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,97.0,7,DEPO GERBONG JAKG,19.0
1789,3074,GD409710,PPCW 9730029,0,4,7,54,1997,65,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,97.0,11,DEPO GERBONG MA,65.0
1790,3075,GD409711,PPCW 9730031,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1791,3076,GD409712,PPCW 9730032,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1792,3077,GD409713,PPCW 9730033,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1793,3078,GD409714,PPCW 9730034,0,4,7,54,1997,25,Aktiv,,2009-12-28,2020-08-20,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1794,3079,GD409715,PPCW 9730035,0,4,7,54,1997,21,Aktiv,,2009-12-28,2020-04-18,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 2,97.0,8,DEPO KERETA BD,21.0
1795,3080,GD409716,PPCW 9730036,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1796,3081,GD409717,PPCW 9730037,0,4,7,54,1997,33,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,97.0,13,DEPO KERETA BL,33.0
1797,3082,GD409718,PPCW 9730038,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,2019-11-17,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
1798,3083,GD409719,PPCW 9730039,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1799,3084,GD409720,PPCW 9730040,0,4,7,54,1997,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1800,3085,GD409721,PPCW 9730041,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,2018-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1801,3086,GD409722,PPCW 9730042,0,4,7,54,1997,33,Aktiv,,2009-12-28,2020-08-09,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 7,97.0,13,DEPO KERETA BL,33.0
1802,3087,GD409723,PPCW 9730043,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1803,3088,GD409724,PPCW 9730044,0,4,7,54,1997,23,Aktiv,,2009-12-28,2020-08-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,97.0,9,DEPO GERBONG AWN,79.0
1804,3089,GD409725,PPCW 9730045,0,4,7,54,1997,19,Aktiv,,2009-12-28,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,97.0,14,DEPO GERBONG SDT,64.0
1805,3090,GD409726,PPCW 9730046,0,4,7,54,1997,25,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,10,,
1806,3091,GD409727,PPCW 9730047,0,4,7,54,1997,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,97.0,9,DEPO GERBONG AWN,79.0
1807,3092,GD409728,PPCW 9730048,0,4,7,54,1997,23,Aktiv,,2009-12-28,2020-10-25,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,97.0,9,DEPO GERBONG AWN,79.0
1808,3093,GD409729,PPCW 9730049,0,4,7,54,1997,19,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
1809,3094,GD409730,PPCW 9730050,0,4,7,54,1997,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,97.0,7,DEPO GERBONG JAKG,19.0
1810,3095,GD409731,PPCW 9730051,0,4,7,54,1997,25,Aktiv,,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 4,97.0,10,DEPO KERETA SMC,25.0
1811,3096,GD409732,PPCW 9730052,0,4,7,54,1997,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,97.0,7,DEPO GERBONG JAKG,19.0
1812,3097,GD421001,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1813,3098,GD421002,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2021-10-16,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1814,3099,GD421003,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1815,3100,GD421004,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1816,3101,GD421005,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1817,3102,GD421006,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1818,3103,GD421007,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1819,3104,GD421008,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1820,3105,GD421009,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1821,3106,GD421010,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1822,3107,GD421011,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1823,3108,GD421012,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1824,3109,GD421013,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1825,3110,GD421014,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1826,3111,GD421015,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1827,3112,GD421016,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1828,3113,GD421017,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
1829,3114,GD421018,,0,4,7,54,2010,19,Aktiv,,2009-12-28,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,10.0,7,DEPO KERETA RK,57.0
