kode_sarana;kode_sarana_lama;id_kartu;id_jenis;id_sub_jenis;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update
GB5014325;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014326;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014327;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014328;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014329;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014330;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014331;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014332;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014333;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014334;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014335;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014336;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014337;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014338;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014339;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014340;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014341;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014342;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014343;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014344;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;28/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014345;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014346;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014347;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014348;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014349;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014350;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014351;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014352;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014353;;0;4;16;0;2014;26;54;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014354;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014355;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014356;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014357;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014358;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014359;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014360;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014361;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014362;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014363;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;21/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014364;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014365;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014366;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014367;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014368;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014369;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014370;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014371;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014372;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014373;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;19/10/2019;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014374;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014375;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;21/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014376;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014377;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014378;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014379;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014380;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014381;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014382;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014383;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014384;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014385;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014386;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014387;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014388;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014389;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014390;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014391;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014392;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014393;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014394;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014395;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014396;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014397;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014398;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014399;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014400;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014401;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014402;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014403;;0;4;16;0;2014;26;54;Tidak Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014404;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014405;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;28/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014406;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014407;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014408;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014409;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014410;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014411;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014412;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014413;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014414;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014415;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014416;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014417;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014418;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014419;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014420;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014421;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;21/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014422;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014423;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014424;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;21/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014425;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014426;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014427;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014428;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014429;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;10/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014430;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014431;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014432;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014433;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014434;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014435;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014436;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014437;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014438;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014439;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/04/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014440;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014441;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014442;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;15/11/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014443;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014444;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;02/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014445;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014446;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014447;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014448;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014449;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014450;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014451;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014452;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014453;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014454;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;23/05/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014455;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014456;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014457;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014458;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;25/10/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014459;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014460;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;26/07/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
GB5014461;;0;4;16;0;2014;26;54;Aktiv;;0000-00-00;21/02/2020;0000-00-00;"Baotaou Beifang Chuangye Co., Ltd";2;0000-00-00 00:00:00;0000-00-00 00:00:00
