id;kode_sarana;kode_sarana_lama;id_kartu;jenis_sarana;sub_jenis_sarana;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update;expired_month;expired_year;status_masauji
12761;GD4214450;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12716;GD4214404;;;Gerbong;7;0.0;2014;7;19;Aktiv;;08/12/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12706;GD4214394;;;Gerbong;7;0.0;2014;7;19;Aktiv;;02/12/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12704;GD4214392;;;Gerbong;7;0.0;2014;7;19;Aktiv;;02/12/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12703;GD4214391;;;Gerbong;7;0.0;2014;7;19;Aktiv;;02/12/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12588;GD4214276;;;Gerbong;7;0.0;2014;7;19;Aktiv;;27/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12587;GD4214275;;;Gerbong;7;0.0;2014;7;19;Aktiv;;27/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12582;GD4214270;;;Gerbong;7;0.0;2014;7;19;Aktiv;;27/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12577;GD4214265;;;Gerbong;7;0.0;2014;7;19;Aktiv;;27/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12549;GD4214237;;;Gerbong;7;0.0;2014;7;19;Aktiv;;23/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12545;GD4214233;;;Gerbong;7;0.0;2014;7;19;Aktiv;;23/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12544;GD4214232;;;Gerbong;7;0.0;2014;7;19;Aktiv;;23/10/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12331;GD421419;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12330;GD421418;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12329;GD421417;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12425;GD4214113;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12322;GD421410;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
12318;GD421406;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;26/10/2020;0000-00-00;PT INKA;2;;;2020-10;2020;Expired
7773;GD4212285;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;07/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7767;GD4212279;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;07/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
9377;GD421127;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7654;GD4211192;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7627;GD4211165;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
9057;GD4212499;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
9047;GD4212489;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7809;GD4212321;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7747;GD4212259;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
9106;GD4213274;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
9095;GD4213255;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7938;GD421320;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
7925;GD421309;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
12550;GD4214238;;;Gerbong;7;0.0;2014;7;19;Aktiv;;23/10/2014;28/11/2020;0000-00-00;PT INKA;2;;;2020-11;2020;Expired
8806;GD421157;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;06/12/2020;0000-00-00;PT INKA;2;;;2020-12;2020;Expired
8803;GD421154;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;06/12/2020;0000-00-00;PT INKA;2;;;2020-12;2020;Expired
7661;GD4211199;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;29/08/2021;0000-00-00;PT INKA;2;;;2021-08;2021;Masih Berlaku
7618;GD4211156;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;29/08/2021;0000-00-00;PT INKA;2;;;2021-08;2021;Masih Berlaku
10009;GD4212337;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/08/2021;0000-00-00;PT INKA;2;;;2021-08;2021;Masih Berlaku
7823;GD4212333;;;Gerbong;7;54.0;2012;7;19;Aktiv;;17/01/2013;29/08/2021;0000-00-00;PT INKA;2;;;2021-08;2021;Masih Berlaku
9083;GD4213218;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;29/08/2021;0000-00-00;PT INKA;2;;;2021-08;2021;Masih Berlaku
3098;GD421002;;;Gerbong;7;54.0;2010;7;19;Aktiv;;28/12/2009;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7547;GD421186;;;Gerbong;7;54.0;2011;7;19;Aktiv;;03/02/2012;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
8814;GD4211267;;;Gerbong;7;54.0;2011;7;19;Aktiv;;23/02/2012;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7682;GD4211220;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
9365;GD421105;;;Gerbong;7;54.0;2011;7;19;Aktiv;;31/07/2012;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7782;GD4212294;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
8032;GD421386;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
8006;GD421369;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7969;GD421346;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7967;GD421345;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7948;GD421330;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7944;GD421326;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
12338;GD421426;;;Gerbong;7;0.0;2014;7;19;Aktiv;;22/07/2014;16/10/2021;0000-00-00;PT INKA;2;;;2021-10;2021;Masih Berlaku
7655;GD4211193;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7641;GD4211179;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7637;GD4211175;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7633;GD4211171;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7621;GD4211159;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7613;GD4211151;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7611;GD4211149;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7610;GD4211148;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7604;GD4211143;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7593;GD4211132;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7592;GD4211131;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;15/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7708;GD4211246;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7706;GD4211244;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7700;GD4211238;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7698;GD4211236;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7690;GD4211228;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7687;GD4211225;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7674;GD4211212;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7672;GD4211210;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7665;GD4211203;;;Gerbong;7;54.0;2011;7;19;Aktiv;;27/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7645;GD4211183;;;Gerbong;7;54.0;2011;7;19;Aktiv;;14/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7626;GD4211164;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7617;GD4211155;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7614;GD4211152;;;Gerbong;7;54.0;2011;7;19;Aktiv;;20/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7600;GD4211139;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7595;GD4211134;;;Gerbong;7;54.0;2011;7;19;Aktiv;;22/02/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
9058;GD4212500;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7900;GD4212477;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7869;GD4212454;;;Gerbong;7;54.0;2012;7;19;Aktiv;;29/01/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7808;GD4212320;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7803;GD4212315;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7801;GD4212313;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7799;GD4212311;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7796;GD4212308;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7786;GD4212298;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7753;GD4212265;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7751;GD4212263;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7746;GD4212258;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7743;GD4212255;;;Gerbong;7;54.0;2012;7;19;Aktiv;;28/12/2012;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
8034;GD421388;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
8031;GD421385;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
8011;GD421372;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7989;GD421358;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7981;GD421353;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7973;GD421349;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7962;GD421342;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7952;GD421334;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
9107;GD4213275;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
9105;GD4213273;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7943;GD421325;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7928;GD421312;;;Gerbong;7;54.0;2013;7;19;Aktiv;;0000-00-00;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7921;GD421306;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
7913;GD421304;;;Gerbong;7;54.0;2013;7;19;Aktiv;;26/06/2013;22/01/2022;0000-00-00;PT INKA;2;;;2022-01;2022;Masih Berlaku
16972;K112096;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16971;K112095;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16970;K112094;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16969;K112093;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16968;K112092;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16967;K112091;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16966;K112090;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16965;K112089;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16964;K112088;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16963;K112087;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16962;K112086;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16961;K112085;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16960;K112084;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16959;K112083;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16958;K112082;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16957;K112081;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16956;K112080;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16955;K112079;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16954;K112078;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16953;K112077;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16952;K112076;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16951;K112075;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16950;K112074;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16949;K112073;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16948;K112072;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16947;K112071;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16946;K112070;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16945;K112069;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16944;K112068;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16943;K112067;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16942;K112066;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16941;K112065;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16940;K112064;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16939;K112063;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16938;K112062;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16937;K112061;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16936;K112060;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16935;K112059;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16934;K112058;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16933;K112057;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16932;K112056;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16931;K112055;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16930;K112054;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16929;K112053;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16928;K112052;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16927;K112051;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16926;K112050;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16925;K112049;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16924;K112048;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16923;K112047;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16922;K112046;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16921;K112045;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16920;K112044;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16919;K112043;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16918;K112042;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16917;K112041;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16916;K112040;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16915;K112039;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16914;K112038;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16913;K112037;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16912;K112036;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16911;K112035;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16910;K112034;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16909;K112033;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16908;K112032;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16907;K112031;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16906;K112030;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16905;K112029;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16904;K112028;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16903;K112027;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16902;K112026;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16901;K112025;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16900;K112024;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16899;K112023;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16898;K112022;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16897;K112021;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16896;K112020;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16895;K112019;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16894;K112018;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16893;K112017;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16892;K112016;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16891;K112015;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16890;K112014;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16889;K112013;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16888;K112012;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16887;K112011;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16886;K112010;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16885;K112009;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16884;K112008;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16883;K112007;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16882;K112006;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16881;K112005;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
16880;K112004;;;KRL;3;;2020;7;82;Aktiv;INDONESIA;;;;PT INKA;2;;;;;Expired
