7866,GD4212452,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
7859,GD4212447,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
7847,GD4212437,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
7812,GD4212324,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-17,0000-00-00,0000-00-00,PT INKA,2,null,null
7713,GD4212225,null,null,4,7,54,2012,7,19,Aktiv,null,2012-12-28,0000-00-00,0000-00-00,PT INKA,2,null,null
8026,GD421381,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,0000-00-00,0000-00-00,PT INKA,2,null,null
7975,GD421350,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,0000-00-00,0000-00-00,PT INKA,2,null,null
7960,GD421341,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,0000-00-00,0000-00-00,PT INKA,2,null,null
7942,GD421324,null,null,4,7,54,2013,7,19,Tidak Aktiv,null,0000-00-00,0000-00-00,0000-00-00,PT INKA,2,null,null
12770,GD4214459,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,0000-00-00,0000-00-00,PT INKA,2,null,null
12757,GD4214446,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,0000-00-00,0000-00-00,PT INKA,2,null,null
12742,GD4214431,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,0000-00-00,0000-00-00,PT INKA,2,null,null
12736,GD4214424,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,0000-00-00,0000-00-00,PT INKA,2,null,null
12718,GD4214406,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,0000-00-00,0000-00-00,PT INKA,2,null,null
12542,GD4214230,null,null,4,7,0,2014,7,19,Aktiv,null,2014-10-06,0000-00-00,0000-00-00,PT INKA,2,null,null
9086,GD4213222,null,null,4,7,54,2013,7,19,Aktiv,null,0000-00-00,2013-07-31,0000-00-00,PT INKA,2,null,null
12275,GD4213173,null,null,4,7,0,2013,7,19,Aktiv,null,2014-01-22,2018-09-29,0000-00-00,PT INKA,2,null,null
7659,GD4211197,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-14,2019-01-27,0000-00-00,PT INKA,2,null,null
7827,GD4212336,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-17,2019-01-27,0000-00-00,PT INKA,2,null,null
7957,GD421339,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2019-01-27,0000-00-00,PT INKA,2,null,null
12404,GD421492,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2019-01-27,0000-00-00,PT INKA,2,null,null
12371,GD421459,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2019-01-27,0000-00-00,PT INKA,2,null,null
12348,GD421436,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2019-03-10,0000-00-00,PT INKA,2,null,null
7999,GD421365,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2019-09-08,0000-00-00,PT INKA,2,null,null
7985,GD421356,null,null,4,7,54,2013,7,19,Tidak Aktiv,null,2013-06-26,2019-09-08,0000-00-00,PT INKA,2,null,null
7966,GD421344,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2019-09-08,0000-00-00,PT INKA,2,null,null
7922,GD421307,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2019-09-08,0000-00-00,PT INKA,2,null,null
12398,GD421486,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2019-09-08,0000-00-00,PT INKA,2,null,null
